false_ties_score,true_ties_score,unlink_ties_score
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1.1e-06,-1e-07,
-1e-06,-1e-07,
-1e-06,-1e-07,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,-0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,0.0,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
-1e-06,1e-07,
